year,region,state,gender,mode_of_trans,count
2019,West,Washington,female,public_transportation,115913
2019,West,Washington,female,bicycle,9483
2019,West,Washington,female,walked,53510
2019,West,Washington,female,taxicab_or_other,14703
2019,Southeast,West Virginia,female,drove_alone,281788
2019,Southeast,West Virginia,female,carpooled,31023
2019,Southeast,West Virginia,female,public_transportation,2939
2019,Southeast,West Virginia,female,bicycle,35
2019,Southeast,West Virginia,female,walked,9940
2019,Southeast,West Virginia,female,taxicab_or_other,3006
2019,Midwest,Wisconsin,female,drove_alone,1142710
2019,Midwest,Wisconsin,female,carpooled,120448
2019,Midwest,Wisconsin,female,public_transportation,25169
2019,Midwest,Wisconsin,female,bicycle,5426
2019,Midwest,Wisconsin,female,walked,41371
2019,Midwest,Wisconsin,female,taxicab_or_other,11497
2019,West,Wyoming,female,drove_alone,99652
2019,West,Wyoming,female,carpooled,12882
2019,West,Wyoming,female,public_transportation,593
2019,West,Wyoming,female,bicycle,1007
2019,West,Wyoming,female,walked,3052
2019,West,Wyoming,female,taxicab_or_other,942
